item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/25),"3,794",1일전 (10/24),"3,767",1주일전 (10/18),"4,162",2주일전 (10/11),"4,727",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-25 17:15:48.117773+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/21),"4,192",1일전 (10/20),-,1주일전 (10/14),"4,699",2주일전 (10/07),"4,879",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-21 17:18:32.717947+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (08/13),"4,796",1일전 (08/12),"4,809",1주일전 (08/06),"4,549",2주일전 (07/30),"4,430",1개월전,"3,622",1년전,"3,957",일평년,"3,754",2024-08-13 17:19:05.214481+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/22),"4,051",1일전 (10/21),"4,192",1주일전 (10/15),"4,686",2주일전 (10/08),"4,932",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-22 17:19:19.054829+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/23),"4,002",1일전 (10/22),"4,051",1주일전 (10/16),"4,626",2주일전 (10/09),-,1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-23 17:19:26.778220+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/24),"3,767",1일전 (10/23),"4,002",1주일전 (10/17),"4,365",2주일전 (10/10),"4,863",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-24 17:19:39.658059+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/25),"3,794",1일전 (10/24),"3,767",1주일전 (10/18),"4,162",2주일전 (10/11),"4,727",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-25 17:19:45.400901+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/26),-,1일전 (10/25),"3,794",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-26 17:19:53.088317+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/26),-,1일전 (10/25),"3,794",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-26 09:57:59.735512+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/29),"2,890",1일전 (10/28),"2,810",1주일전 (10/22),"2,810",2주일전 (10/15),"3,635",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-29 22:49:52.119923+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/29),"2,890",1일전 (10/28),"2,810",1주일전 (10/22),"2,810",2주일전 (10/15),"3,635",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-29 23:09:04.140088+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/29),"2,890",1일전 (10/28),"2,810",1주일전 (10/22),"2,810",2주일전 (10/15),"3,635",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-29 23:32:22.286822+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/29),"2,890",1일전 (10/28),"2,810",1주일전 (10/22),"2,810",2주일전 (10/15),"3,635",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-29 23:47:18.025415+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/29),"2,890",1일전 (10/28),"2,810",1주일전 (10/22),"2,810",2주일전 (10/15),"3,635",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-29 23:59:12.538564+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 00:26:29.329936+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 00:42:36.808945+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 00:57:25.756680+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 01:30:10.737633+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 02:09:10.821894+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 02:30:25.052552+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 02:42:20.654944+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 02:57:09.142001+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 03:32:05.898362+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 03:50:06.191906+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 04:08:51.909751+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 04:24:43.907167+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 04:38:39.739641+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 04:50:21.205177+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 05:22:03.602338+09:00
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 05:40:22.651839+09:00
얼갈이배추,215,얼갈이배추(1kg),00,상품,04,1kg,당일 (10/30),"2,810",1일전 (10/29),"2,890",1주일전 (10/23),"2,810",2주일전 (10/16),"3,555",1개월전,"5,255",1년전,"2,677",일평년,"2,678",2024-10-30 05:57:19.629378+09:00
